6885;21930;16065;6630;17085;8670;7650;80070;113475;1020;174550;155950;1
9180;21675;16065;8160;17085;11475;16065;87975;121635;5610;174550;152850;1
11985;19635;16320;6630;18360;13515;20655;90780;123930;9435;170315;149235;1
11730;22185;15045;8415;16830;11985;20910;88485;123165;10200;170315;149855;1
16320;19890;20400;10965;12495;17595;39780;93075;129285;20145;151205;136325;1
8925;26775;17595;9180;16320;7905;14790;76245;110415;7140;167525;144275;1
16320;21675;25755;10200;13260;20400;42330;99705;135150;20145;153685;140355;1
17595;24480;21675;11475;11730;15810;41055;99195;133875;18870;154460;141440;1
19380;19890;23460;11475;12240;16575;42075;99195;133365;19125;153995;141595;1
16065;22185;22185;11220;13515;18360;41820;97665;133110;18360;154150;140975;1
11730;20145;20145;6120;18615;10710;20400;85935;121125;10710;167680;146910;1
7905;23205;16320;4080;16830;8415;7140;84150;118320;1020;181575;161115;1
7905;22695;17595;4080;18360;7905;7650;84405;117555;1530;180490;160960;1
11220;24735;14280;4590;17085;9945;13260;88230;123930;2550;178580;157190;1
7650;23205;14535;4335;17085;7140;8160;82875;118065;1530;181730;160805;1
7905;22185;13770;4080;18360;7140;7905;83385;117810;1530;181730;161270;1
6885;25245;14535;4080;18360;9435;6885;79050;113730;1275;177185;157655;1
6885;25245;14280;4335;15555;8160;7395;79815;113730;1530;176875;157500;1
10710;22950;16575;3570;16575;8160;7905;87465;122145;765;181990;163080;1
0;23715;17085;0;15300;11730;0;61455;105315;0;27285;189215;1
7650;22695;20145;7905;15810;6375;8925;73950;108120;3825;168920;150630;1
8415;21165;19635;2550;16830;5610;2805;82875;116790;0;182350;165300;1
7650;20400;21930;5355;15810;8160;9435;78795;111945;4845;170315;154040;1
9690;22695;23205;4080;15810;8415;6375;81600;113475;2295;175945;158585;1
13515;24225;22950;6630;11730;13005;18360;84915;119595;13005;163290;148100;1
8670;22950;22950;7905;11475;12750;13260;74715;109140;9180;162515;145930;1
19890;21930;24480;11985;16575;15300;41055;97920;129540;18615;151360;140200;1
9945;20400;16575;7395;19890;7140;14280;84660;117555;5355;173000;156260;1
8670;20400;14025;7395;17850;8160;18105;90525;123420;6375;174395;154865;1
8415;21675;12495;6630;20400;9180;11985;82365;116280;2295;175170;154245;1
7905;19125;13770;7140;18360;11475;13005;85425;119595;2295;178785;160030;1
11730;21675;14535;10200;16830;12495;21675;88740;122145;9945;170830;152230;1
10710;17340;15300;9945;14790;11475;22950;87720;121125;8925;172535;154245;1
13770;19635;15300;11220;14790;13515;30345;95625;130560;11730;167525;150940;1
10965;18360;15045;9690;13770;14280;25500;86955;122400;14280;165200;149700;1
13260;19380;13005;9435;17850;14790;26775;91800;128265;11985;169540;154195;1
7395;20910;11220;7140;21165;8925;17340;85170;120360;5100;175325;154090;1
8160;21420;13260;6630;20910;8670;17595;86955;121635;5355;175170;154710;1
7905;21420;14790;6120;21675;12240;13260;81345;115515;3570;174240;154555;1
14025;18615;16320;8415;18615;15810;24225;92310;128775;8415;169850;154350;1
14280;17850;17595;13770;16830;20655;36465;94860;129540;22695;156575;145105;1
11220;16065;12240;10455;16065;15300;24225;82365;118065;13260;160190;145775;1
10710;17085;13005;10200;17340;12240;21165;85170;120105;8670;167990;152490;1
14790;20655;18870;10455;13770;11730;30345;88995;124440;18615;157505;144175;1
16065;16830;23205;14790;12495;20400;36975;88485;123165;27795;144075;137875;1
16320;16575;20145;15555;12495;21420;43350;95370;128265;23460;145780;142060;1
12240;20655;15300;8925;15300;9945;20655;85425;121380;10710;166595;150010;1
14790;17595;15810;9690;15810;17340;28050;86190;121635;18105;155335;142935;1
10710;21675;15300;11475;16575;14790;23460;81090;115770;14025;156265;141385;1
7395;19125;15045;12750;16320;14790;15555;73440;107610;8415;162100;145825;1
8160;19635;14025;6630;15300;11985;12750;81090;115005;3315;174705;157500;1
11985;17340;17595;10455;16575;16065;26520;90015;123930;12495;162360;148720;1
12240;16830;15555;9435;14790;13005;26775;90015;124185;10965;162825;147635;1
11220;15555;16320;9690;16065;13005;25755;89760;124185;11220;163135;147170;1
11220;16575;15810;10200;16320;12750;25500;89505;124185;11220;163135;147015;1
11985;16065;17085;11985;17340;15555;29325;87210;120105;16320;158125;143245;1
9690;15555;16575;8925;16575;16065;25755;88230;121125;13005;161275;147170;1
11730;18615;13770;8925;14535;14025;24990;88740;121125;13260;160965;147325;1
11475;16320;17085;12240;17850;17340;28815;86955;120105;17340;153940;142935;1
10965;16575;16830;11730;15810;13260;22440;82365;115515;13515;161120;146240;1
11730;15555;14790;10965;15300;13260;26520;86190;121125;13005;165045;151560;1
10200;17085;13515;12240;16575;12750;26265;88485;122655;13005;165355;152025;1
7395;18105;14025;8925;17085;11220;16575;78540;116790;6120;174085;156725;1
12495;22950;16065;12240;16065;13515;29325;88740;122145;15810;157195;145725;1
10965;17595;13515;11475;17340;14535;25245;88485;120870;13005;164890;152490;1
11985;19125;15810;12750;18615;17085;29325;90525;123420;16575;158280;144950;1
12495;20400;15555;13515;17850;17340;30855;90780;124185;14535;160915;146965;1
11475;19380;17595;11730;15300;15555;27285;93840;127755;10455;170935;155745;1
7905;20910;18615;9435;19125;9690;17085;79560;116280;5355;175015;158585;1
11475;19635;16320;11985;17085;14280;26265;90270;122910;12240;167215;153575;1
11730;21675;17595;10710;17850;10455;20655;84660;116535;8670;168610;153265;1
10710;19380;18360;10455;17595;10455;20655;83385;119085;8670;168920;153575;1
8415;23970;13770;9945;15555;10710;16830;85680;119595;5100;177185;160910;1
10965;19380;18105;14535;16830;17850;24225;88485;121635;12240;167525;152800;1
14790;19125;19635;12750;18105;16575;29580;93840;125715;14280;163445;150580;1
15300;16575;18870;12750;18105;17085;29580;93075;124950;14790;163290;150580;1
10200;19125;15300;12495;17850;15300;24225;86700;117045;10455;165665;152180;1
7650;21420;14535;11985;16575;13515;14535;72165;106845;6375;169435;153625;1
8415;20655;15555;11985;16575;9945;14025;70890;106845;6630;169280;153315;1
10965;18615;16320;13770;14790;13770;22950;80835;114495;11475;164735;151095;1
10710;19890;17085;13005;17850;13005;19125;77775;111945;8160;171760;155175;1
8160;20400;14025;9945;19125;10965;15555;77520;113475;6120;177235;160495;1
8415;20655;14280;9690;18615;11475;15555;77265;112965;5100;175015;158895;1
7650;20655;11985;9180;19380;11730;10965;78030;111180;3060;175325;158430;1
9945;22440;21675;11220;16575;11730;21420;83130;115005;7140;167370;152335;1
11220;25755;21420;11985;17850;9435;18360;79050;112965;8160;169745;154245;1
10965;23970;21675;11985;17085;10455;18615;79815;113220;8415;165355;149855;1
8160;27795;18360;7140;21930;9435;16320;85935;118575;4335;176100;159360;1
7905;24480;18105;7140;19125;8925;16830;85680;118575;4590;175480;158895;1
7905;25245;15555;7140;19125;13260;17085;85935;116790;4335;175170;158740;1
10710;21420;17085;9945;15555;12750;24990;88485;119850;8415;169230;154505;1
11220;18615;19125;8670;18360;9435;18870;82620;115005;6375;169540;154660;1
11475;22440;18870;9945;16830;14025;23970;88740;120105;7395;166855;152440;1
12240;21930;20400;11220;18360;10710;18105;77775;110670;7650;167215;152025;1
11985;20145;18870;13770;16320;13515;25500;81600;113730;17850;154095;142470;1
13260;17340;20145;11985;18360;15555;27030;85425;117045;11985;158590;146655;1
18105;18105;23970;13770;18870;15045;41565;100980;133620;10455;155700;147485;1
10965;18615;16320;12495;16065;12750;22185;83385;115260;10455;160190;147790;1
11475;19380;17085;13005;15300;13260;22440;82365;114240;10455;160345;146705;1
12750;18360;18105;10200;16575;18360;28050;88485;119340;10710;159365;147740;1
